format	1
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSBackSub_end_to_end_localGram	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.mgsRoundedPolarSensitivityBudget	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSBackSub_implementation_endpoint	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.ModifiedGramSchmidtGlobalRepair	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSBackSub_implementation_endpoint	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.ModifiedGramSchmidtRoundedState	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSBackSub_implementation_endpoint	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.flMGSVectors	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSLocalGramEta	NumStability.Algorithms.QR.Higham19Alg12MGSRepair	NumStability.mgsRoundedLocalGramRepairRelativeBudget	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRepair	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSLocalGramEta	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.flMGSVectors	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSQ	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.fl_modifiedGramSchmidtQ	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGSR	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.fl_modifiedGramSchmidtR	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGS_fl_backSub_columnwise_backward_error	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.ModifiedGramSchmidtGlobalRepair	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGS_fl_backSub_columnwise_backward_error	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.fl_modifiedGramSchmidtR_upperTrapezoidal	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.actualAugmentedMGS_roundedState	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.fl_modifiedGramSchmidt_roundedState	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.augmented_fl_backSub_columnwise_backward_error_of_globalRepair	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.ModifiedGramSchmidtGlobalRepair	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.augmented_fl_backSub_columnwise_backward_error_of_globalRepair	NumStability.Algorithms.QR.Higham19Alg12MGSRounded	NumStability.ModifiedGramSchmidtGlobalRepair.repair	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Alg12MGSRounded	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.augmented_mgs_fl_backSub_columnwise_backward_error	NumStability.Algorithms.QR.Higham19	H19.Theorem19_13.MGSQRBounds	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.augmented_mgs_fl_backSub_normwise_backward_error	NumStability.Algorithms.QR.Higham19	H19.Theorem19_13.MGSQRBounds	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20MGSStability	NumStability.Problem20_5.augmented_mgs_fl_backSub_theorem20_3_form	NumStability.Algorithms.QR.Higham19	H19.Theorem19_13.MGSQRBounds	NumStability.Source.Higham.Chapter20.Problem05.MGSStability	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_3	NumStability.Theorem20_3.householder_qr_fl_backSub_backward_error	NumStability.Algorithms.QR.Higham19	H19.Theorem19_4.gamma_tilde	NumStability.Source.Higham.Chapter20.Theorem03	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_3	NumStability.Theorem20_3.matrixCoeff	NumStability.Algorithms.QR.Higham19	H19.Theorem19_4.gamma_tilde	NumStability.Source.Higham.Chapter20.Theorem03	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19	qr_owner_required
normalize	edge	LS_TO_QR	body	NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability.Theorem20_7.applyProd_rawHouseholder_coordinate_expansion	NumStability.Algorithms.QR.Higham19Thm6CoxHigham	NumStability.Wave19.applyProd	NumStability.Source.Higham.Chapter20.Theorem07	@QR_OWNER_REQUIRED:NumStability.Algorithms.QR.Higham19Thm6CoxHigham	qr_owner_required
