format	1
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.casesOn	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.correction_sne	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.initial_isLeastSquaresMinimizer	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.initial_sne	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.mk	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.rec	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.recOn	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.residual_eq	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.update_eq	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.updated_isLeastSquaresMinimizer	-	NumStability.Analysis.Perturbation.LeastSquares.Basic
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20CorrectedSeminormalEquationsStep.updated_isLeastSquaresMinimizer_of_qr	-	NumStability.Source.Higham.Chapter20.Section02.Algorithms
exact	NumStability.Algorithms.LeastSquares.Higham20Algorithms	NumStability.Higham20DirectLSRefinementRun	-	NumStability.Algorithms.LinearSystems.LeastSquares.Refinement
