format	1
NumStability.ComplexMatrixLpNormRieszThorinClosedCase.top_one_left	NumStability.Analysis.MatrixNorms.Comparisons	constructor	public
NumStability.ComplexMatrixLpUnitNormSet	NumStability.Analysis.MatrixNorms.Attainment	definition	public
NumStability.ComplexMatrixOnlyTopSingularValuePossiblyNonzero	NumStability.Analysis.MatrixNorms.Comparisons	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	inductive	public
NumStability.ComplexMatrixOperatorIdealNormFamily._sizeOf_1	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	internal
NumStability.ComplexMatrixOperatorIdealNormFamily._sizeOf_inst	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	internal
NumStability.ComplexMatrixOperatorIdealNormFamily.casesOn	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.ctorIdx	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.left_mul_le	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	theorem	public
NumStability.ComplexMatrixOperatorIdealNormFamily.mk	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	constructor	public
NumStability.ComplexMatrixOperatorIdealNormFamily.mk._flat_ctor	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	internal
NumStability.ComplexMatrixOperatorIdealNormFamily.mk.inj	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	theorem	public
NumStability.ComplexMatrixOperatorIdealNormFamily.mk.injEq	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	theorem	public
NumStability.ComplexMatrixOperatorIdealNormFamily.mk.noConfusion	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.mk.sizeOf_spec	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	theorem	public
NumStability.ComplexMatrixOperatorIdealNormFamily.noConfusion	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.noConfusionType	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.norm	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	definition	public
NumStability.ComplexMatrixOperatorIdealNormFamily.norm_nonneg	NumStability.Analysis.MatrixNorms.UnitarilyInvariant	theorem	public
