format	1
owner	NumStability.Algorithms.HighamChapter9	NumStability/Algorithms/HighamChapter9.lean	714585c4069df967e465ce4e1efd08c9f2302e6b	714585c4069df967e465ce4e1efd08c9f2302e6b	B53E40D3E61A236D543B0FDBFB7D31414B2A6F33E6F5CF42EC9175D245E7CA41	113808	2356	2284	complete_after_C
owner	NumStability.Algorithms.HighamChapter9DoolittleClosure	NumStability/Algorithms/HighamChapter9DoolittleClosure.lean	899295a862c22dcec8c9c675f382b9474b6a6777	899295a862c22dcec8c9c675f382b9474b6a6777	AA3958ED90D2F71C9C0D6C4304B6225F02BA38B53D4BE3E3741ABA1AFF917899	925	31	20	complete_after_C
