format	1
NumStability.higham13DHSUniformBackCoefficient	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	definition	public
NumStability.higham13DHSUniformBackRowCoefficient	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	definition	public
NumStability.higham13DHSUniformForwardCoefficient	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	definition	public
NumStability.higham13DHSUniformSolveCoefficient	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	definition	public
NumStability.higham13VaryingBlockUnitLower_fromBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingBlockUpper_fromBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingBlockUpper_sub_mul_of_rows_zero	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingFromBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	definition	public
NumStability.higham13VaryingFromBlocks_apply₁₁	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingFromBlocks_apply₁₂	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingFromBlocks_apply₂₁	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingFromBlocks_apply₂₂	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingFromBlocks_det	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingFromBlocks_mul	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingFromBlocks_toBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingLeadingSubmatrix	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	definition	public
NumStability.higham13VaryingLeadingSubmatrix_cons_one	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingLeadingSubmatrix_cons_succ	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingLeadingSubmatrix_schur	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.SchurComplement	theorem	public
NumStability.higham13VaryingProductBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13VaryingSchur	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.SchurComplement	definition	public
NumStability.higham13VaryingStepL	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.RecursiveFactorization	definition	public
NumStability.higham13VaryingStepU	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.RecursiveFactorization	definition	public
NumStability.higham13VaryingStep_mul	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.RecursiveFactorization	theorem	public
NumStability.higham13VaryingToBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	definition	public
NumStability.higham13VaryingToBlocks_apply₁₁	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingToBlocks_apply₁₂	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingToBlocks_apply₂₁	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingToBlocks_apply₂₂	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingToBlocks_fromBlocks	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13VaryingToBlocks_mul	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Algebra	theorem	public
NumStability.higham13_abs_entry_le_opNorm2	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.OperatorTwo	theorem	public
NumStability.higham13_algorithm13_3_active_entry_eq_noPivotReducedStage	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_algorithm13_3_exists_pivotInv_right_inverse_of_blockMatrixNonsingular_blockDiagDomCol_opNorm2_lowerNorm2	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ColumnDominanceClosure	theorem	public
NumStability.higham13_algorithm13_3_exists_pivotInv_right_inverse_of_blockMatrixNonsingular_blockDiagDomRow_opNorm2_lowerNorm2	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_algorithm13_3_matrixStageHistoryGrowthFactor_le_two_of_pointRow	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_algorithm13_3_matrixStageHistory_le_noPivotReducedHistory	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_algorithm13_3_matrix_opNorm2_active_row_dominance_of_vecNorm2_source_table	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_algorithm13_3_schurStageBlock_tail_shift_generic	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_algorithm13_3_spd_factor_norm_certificates	NumStability.Algorithms.LU.BlockLUSPDSourceClosure	NumStability.Source.Higham.Chapter13.Section03.SPDFactorBounds	theorem	public
NumStability.higham13_blockMatrixFlat_det_eq_zero_of_offdiag_row_zero_of_diag_det_eq_zero	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_blockSchur_blockDiagDomCol_opNorm2_lowerNorm2	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ColumnDominanceClosure	theorem	public
NumStability.higham13_blockSchur_blockDiagDomRow_opNorm2_lowerNorm2	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_blockUpper_le_noPivotReducedHistory	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_block_entries_zero_of_opNorm2_eq_zero	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.OperatorTwo	theorem	public
NumStability.higham13_clmBlockAction	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	definition	public
NumStability.higham13_clmBlockActionLinear	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	definition	public
NumStability.higham13_clmBlockSchur	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	definition	public
NumStability.higham13_clmBlockSchur_blockDiagDomCol	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_clmBlockSchur_blockDiagDomRow	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_clmBlockSchur_nonsingular	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	theorem	public
NumStability.higham13_clmInverseOfInjective	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	definition	public
NumStability.higham13_clmInverseOfInjective_left	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	theorem	public
NumStability.higham13_clmInverseOfInjective_right	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	theorem	public
NumStability.higham13_clm_diag_injective_of_blockNonsingular_blockDiagDomCol	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	theorem	public
NumStability.higham13_clm_diag_injective_of_blockNonsingular_blockDiagDomRow	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.ArbitraryNorm	theorem	public
NumStability.higham13_clm_exists_pivotInv_two_sided_of_blockNonsingular_blockDiagDomCol	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_clm_exists_pivotInv_two_sided_of_blockNonsingular_blockDiagDomRow	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_conventional_matmul_maxEntry_linear_bound	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.higham13_diag_det_ne_zero_of_blockMatrixNonsingular_blockDiagDomCol_opNorm2_lowerNorm2	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ColumnDominanceClosure	theorem	public
NumStability.higham13_diag_det_ne_zero_of_blockMatrixNonsingular_blockDiagDomRow_opNorm2_lowerNorm2	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_eq13_23_local_block_product_from_pointRow_blockLU_exact_kappa	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_eq13_23_local_block_product_from_pointRow_noPivotHistory_exact_kappa	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_eq13_23_pointRow_exists_exactNoPivotLU_growthFactor_le_two	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_eq13_23_pointRow_historyGrowthFactorEntry_le_two	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_eq13_23_pointRow_noPivotReducedGrowthFactor_le_two	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_eq13_23_pointRow_noPivotReducedGrowthFactor_le_two_exists_hAmax	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_eq13_23_pointRow_reducedEntry_abs_le_two_maxEntryNorm	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_eq13_24_algorithm13_3_spd	NumStability.Algorithms.LU.BlockLUSPDSourceClosure	NumStability.Source.Higham.Chapter13.Section03.SPDFactorBounds	theorem	public
NumStability.higham13_eq13_25_algorithm13_3_spd	NumStability.Algorithms.LU.BlockLUSPDSourceClosure	NumStability.Source.Higham.Chapter13.Equation25.Factorization	theorem	public
NumStability.higham13_eq13_25_algorithm13_3_spd_family_actual_factor_and_solve	NumStability.Algorithms.LU.BlockLUSPDFamilies	NumStability.Source.Higham.Chapter13.Equation25.Families	theorem	public
NumStability.higham13_eq13_25_algorithm13_3_spd_family_actual_matrices	NumStability.Algorithms.LU.BlockLUSPDFamilies	NumStability.Source.Higham.Chapter13.Equation25.Families	theorem	public
NumStability.higham13_eq13_25_algorithm13_3_spd_family_from_theorem13_6_and_product_transfer	NumStability.Algorithms.LU.BlockLUSPDFamilies	NumStability.Source.Higham.Chapter13.Equation25.Families	theorem	public
NumStability.higham13_eq13_25_family_from_eq13_24_product_transfer	NumStability.Algorithms.LU.BlockLUSPDFamilies	NumStability.Source.Higham.Chapter13.Equation25.Families	theorem	public
NumStability.higham13_eq13_25_spd_firstOrder_from_eq13_24	NumStability.Algorithms.LU.BlockLUSPDSourceClosure	NumStability.Source.Higham.Chapter13.Equation25.Factorization	theorem	public
NumStability.higham13_eq13_4_family_from_spec	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Section01.OperationModelFamilies	theorem	public
NumStability.higham13_eq13_5_family_from_spec	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Section01.OperationModelFamilies	theorem	public
NumStability.higham13_eq13_6_family_from_spec	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Section01.OperationModelFamilies	theorem	public
NumStability.higham13_factor_upper_entry_eq_noPivotReducedStage	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_familyFirstOrder_value_isBigO_one	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Theorem05.FamilyErrorAnalysis	theorem	public
NumStability.higham13_noPivotReducedEntryMax_nonneg	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_noPivotReducedHistoryGrowthMatrix	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	definition	public
NumStability.higham13_noPivotReducedHistoryGrowthMatrix_contains_initial	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_noPivotReducedHistoryGrowthMatrix_contains_stage	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_noPivotReducedHistoryGrowthMatrix_contains_upper	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_noPivotReducedHistoryGrowthMatrix_maxEntryNorm	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_noPivotReducedHistory_growthFactorEntry_eq	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_not_blockMatrixNonsingular_of_offdiag_row_zero_of_diag_det_eq_zero	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_pointRowEliminatedTailBudget	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	definition	public
NumStability.higham13_pointRowEliminatedTailBudget_le_sourcePrefixMass	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_pointRowEliminatedTailBudget_succ	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_pointRowSourcePrefixMass	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	definition	public
NumStability.higham13_pointRowSourcePrefixMass_le_maxEntryNorm	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_pointRowSourcePrefixMass_succ	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_pointRowUpperTailMass	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	definition	public
NumStability.higham13_pointRowUpperTailMass_le_diag	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_pointRowUpperTailMass_succ	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_problem13_4_eq13_23_exists_blockLUFact_succ_of_pointRow	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_problem13_4_schur_eq_noPivotReducedStage	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_problem13_4_schur_le_noPivotReducedHistory	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	public
NumStability.higham13_rectPrefixDot_abs_le_eliminatedTailBudget	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_rectPrefixDot_abs_le_prefixProductAbs	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_rectPrefixDot_eq_source_of_row_or_col_eliminated	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_scalarFamily_isBigO_one_of_le	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Theorem05.FamilyErrorAnalysis	theorem	public
NumStability.higham13_source_eq_prefix_add_lowerPivot	NumStability.Algorithms.LU.BlockLUPointRowGrowthSourceClosure	NumStability.Source.Higham.Chapter13.Equation23.PointRowGrowth	theorem	public
NumStability.higham13_spd_first_step_source_certificates	NumStability.Algorithms.LU.BlockLUSPDSourceClosure	NumStability.Source.Higham.Chapter13.Section03.SPDFactorBounds	theorem	public
NumStability.higham13_sum_take_le_sum	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Basic	theorem	public
NumStability.higham13_table13_1_family_actual_maxEntry	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Table01.Families	theorem	public
NumStability.higham13_table13_1_family_from_product_transfer	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Table01.Families	theorem	public
NumStability.higham13_theorem13_5_eq13_7_family_from_computation	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Theorem05.FamilyErrorAnalysis	theorem	public
NumStability.higham13_theorem13_5_recursive_error_family_global_majorant	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Theorem05.FamilyErrorAnalysis	theorem	public
NumStability.higham13_theorem13_5_schur_error_family_firstOrder	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Theorem05.FamilyErrorAnalysis	theorem	public
NumStability.higham13_theorem13_5_schur_norm_family_linear_majorant	NumStability.Algorithms.LU.BlockLUFirstOrderFamilies	NumStability.Source.Higham.Chapter13.Theorem05.FamilyErrorAnalysis	theorem	public
NumStability.higham13_theorem13_6_eq13_16_family_from_factor_solve_bounds	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.higham13_theorem13_6_family_from_partitioned_computation_and_solve	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.higham13_theorem13_6_implementation1_family_from_partitioned_computation_and_conventional_recursive_solve	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.higham13_theorem13_6_implementation1_from_partitioned_computation_and_conventional_recursive_solve	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.higham13_theorem13_6_opNorm2_family_from_maxEntry	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.higham13_theorem13_7_active_row_dom_step_of_local_schur_bound	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_theorem13_7_algorithm13_3_opNorm2_column	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ColumnDominanceClosure	theorem	public
NumStability.higham13_theorem13_7_algorithm13_3_opNorm2_row	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_theorem13_7_and_13_8_clm_column_source_closure	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_theorem13_7_and_13_8_clm_row_source_closure	NumStability.Algorithms.LU.BlockLUArbitraryNormSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ArbitraryNormDominance	theorem	public
NumStability.higham13_theorem13_8_active_stage_block_bound_of_local_schur_bound_row	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_theorem13_8_algorithm13_3_opNorm2_column	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ColumnDominanceClosure	theorem	public
NumStability.higham13_theorem13_8_algorithm13_3_opNorm2_row	NumStability.Algorithms.LU.BlockLURowSourceClosure	NumStability.Source.Higham.Chapter13.Section03.RowDominanceClosure	theorem	public
NumStability.higham13_varyingBlockLU_existsUnique_iff_leadingPrincipalNonsingular	NumStability.Algorithms.LU.BlockLUVarying	NumStability.Algorithms.LinearSystems.LU.BlockLU.VaryingBlocks.Uniqueness	theorem	public
NumStability.matMulVecLowerNorm2_eq_zero_of_det_eq_zero	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Source.Higham.Chapter13.Section03.ColumnDominanceClosure	theorem	public
NumStability.matMulVecLowerNorm2_le_opNorm2	NumStability.Algorithms.LU.BlockLUSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.OperatorTwo	theorem	public
NumStability.matrix_posDef_to_isSymPosDef	NumStability.Algorithms.LU.BlockLUSPDSourceClosure	NumStability.Algorithms.LinearSystems.LU.BlockLU.PositiveDefinite	theorem	public
NumStability.maxEntryNorm_le_opNorm2	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
NumStability.opNorm2_le_dim_mul_maxEntryNorm	NumStability.Algorithms.LU.BlockLUComputationSourceClosure	NumStability.Source.Higham.Chapter13.Theorem06.Computation	theorem	public
_private.<module>.NumStability.LUFactSpec.castFin	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
_private.<module>.NumStability.blockMatrixFlatFin_lower_boundary_unit_row	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
_private.<module>.NumStability.blockMatrixFlatFin_lower_leading_trailing_zero	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
_private.<module>.NumStability.blockMatrixFlatFin_upper_trailing_leading_zero	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
_private.<module>.NumStability.det_castFin_ne_zero	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
_private.<module>.NumStability.factor_product_castFin	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
_private.<module>.NumStability.factor_schur_eq_trailing_product	NumStability.Algorithms.LU.BlockLUScalarGrowthBridge	NumStability.Source.Higham.Chapter13.Problem04.ScalarGrowthBridge	theorem	private
