format	2
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_exists_exactNoPivotLU_rowUpper	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_exists_exactNoPivotLU_rowUpper	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_exists_exactNoPivotLU_rowUpper	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_exists_exactNoPivotLU_rowUpper	authored	195	0	239	66	198	8	198	54	AB63087D5237E58EDA190C6BAB959F4B123BF40516587E9509A7BABDEFE709AE	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_firstSchurComplement	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_firstSchurComplement	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_firstSchurComplement	NumStability.Higham9Theorem99ComplexDirect.rowDiagDominant_firstSchurComplement	authored	88	0	177	10	90	8	90	44	26ACB8283EEBA577ED0ACF44A724BF8C967BA8B4D2A5A1E35272AAA3AEA56DFA	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass	authored	252	0	254	64	252	18	252	34	461EBCB38F58253EA182FAF60DEDAD88127802D8E538E2D8B6A66849C35386CD	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_le_complexMaxEntryNorm	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_le_complexMaxEntryNorm	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_le_complexMaxEntryNorm	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_le_complexMaxEntryNorm	authored	553	0	588	59	553	6	553	45	013EAE2513581249EE8429F64E5216D06A68B99FCE92CC3D37DFF6F625EDA67D	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_succ	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_succ	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_succ	NumStability.Higham9Theorem99ComplexDirect.sourcePrefixMass_succ	authored	283	0	309	46	283	6	283	27	2332D3D2F879C53838DB0C40F9780564501CF6E5587A40CF83B48B850C9B6460	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.source_eq_prefix_add_lowerPivot	NumStability.Higham9Theorem99ComplexDirect.source_eq_prefix_add_lowerPivot	NumStability.Higham9Theorem99ComplexDirect.source_eq_prefix_add_lowerPivot	NumStability.Higham9Theorem99ComplexDirect.source_eq_prefix_add_lowerPivot	authored	414	0	436	39	414	6	414	37	B67DE79AAB264CA2CC7EDE92284BFFC14C09C3A44560AAE9A2E57196F9855A1D	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.upperTailMass	NumStability.Higham9Theorem99ComplexDirect.upperTailMass	NumStability.Higham9Theorem99ComplexDirect.upperTailMass	NumStability.Higham9Theorem99ComplexDirect.upperTailMass	authored	243	0	245	64	243	18	243	31	B6ADE7C14CCBA738DB5FF8DCAB5683729D27AF865ADD6FC9F3417B5F9095AAFF	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_le_diag	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_le_diag	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_le_diag	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_le_diag	authored	362	0	387	25	362	6	362	27	94E2DDAF608B8A60B5A4330F6521E0FBC4C138B734AEC7EF0A5342E27820EC64	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_succ	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_succ	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_succ	NumStability.Higham9Theorem99ComplexDirect.upperTailMass_succ	authored	256	0	281	36	256	6	256	24	9E6F943E8C4C15D40FAFA5711795E25076612A2DA53E82A0340033DA2244B69C	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
route	NumStability.Algorithms.HighamChapter9Theorem99ComplexClosure	NumStability.Higham9Theorem99ComplexDirect.upper_offdiag_sum_eq_strictUpper	NumStability.Higham9Theorem99ComplexDirect.upper_offdiag_sum_eq_strictUpper	NumStability.Higham9Theorem99ComplexDirect.upper_offdiag_sum_eq_strictUpper	NumStability.Higham9Theorem99ComplexDirect.upper_offdiag_sum_eq_strictUpper	authored	341	0	360	22	341	6	341	38	FC05F078FF9D32D38B12D67E09C3F778E22ACDF96F945D3F796EF5FC27B56741	NumStability.Source.Higham.Chapter09.Theorem99ComplexClosure
