format	1
NumStability.Algorithms.LeastSquares.Higham20QuantitativeProse	NumStability/Algorithms/LeastSquares/Higham20QuantitativeProse.lean	8b73d3c168562ef97417e91279e6c3d1f6099bd3	8E8ED4E49C3203E4CCA920DB786B40ECB258FBBE973AD9E78DD0C51097D9A79B	265	249	EF06B1CB2AFCCD0750AB82468981DF0D5A1438EC51AB2C716214D320DE52895F	36240
NumStability.Algorithms.LeastSquares.Higham20Refinement	NumStability/Algorithms/LeastSquares/Higham20Refinement.lean	b71511ae944a847d2c4eee042b768b08a9fc3aa8	5402A15491B448D592F5EC4E0514C353CEF1A0D1319ECAAB5AC3A57BA1798F79	480	457	FDEC18E010E26F442A572F799CA9447875551E95DE28DEBD0242192C2371119F	62163
NumStability.Algorithms.LeastSquares.Higham20Remaining	NumStability/Algorithms/LeastSquares/Higham20Remaining.lean	c363c87fc982e23e230642a0b4b0fb4b8c01cfe3	454DD157B5ADF6811C230FBA6D70147597156604C0BB19946269A0749E45324D	418	393	4E1C643ECE09D2055D18465F8823399F5AE0435C7DFFB8C7D2B90550CB3B029F	50279
NumStability.Algorithms.LeastSquares.Higham20ResidualQuality	NumStability/Algorithms/LeastSquares/Higham20ResidualQuality.lean	64bfdac814b1859636c1d4a0c2bc7e95262070cb	4809A0CA697DDF736364CE6DD61032A0FF0787E11079521DFAA2C68217D08445	1475	1436	CE607DC58EB5957E5189FA02049514F31E7084D54646F81ACEE3940A04B244CA	160925
NumStability.Algorithms.LeastSquares.Higham20RowSorting	NumStability/Algorithms/LeastSquares/Higham20RowSorting.lean	5c80a02f48f572246a184f07f2495d9a68b5f8b9	5EC2ECA3E3748973E5957D898DFF507BEB07EEF9B3EE36731A5A2C682B834FEF	1695	1607	1EBFE36A1D1298D673160E920E94C429B4D989DF0D08EB0E96A50E5709A97B8A	223766
NumStability.Algorithms.LeastSquares.Higham20SourceAliases	NumStability/Algorithms/LeastSquares/Higham20SourceAliases.lean	af428621c9a0e0b869be84b3a9c2d03afe5a18d1	FB21D0EFD04294A7378F8BA439EBB221B5FE848BF0B8BF48339657E18DC68ED9	10	8	-	0
NumStability.Algorithms.LeastSquares.Higham20Theorem20_10	NumStability/Algorithms/LeastSquares/Higham20Theorem20_10.lean	fb3666aef3d405092b3cd9ef99d21dd12b4dac16	ED88D219F790EEFB54E242B8E799E0E40247A06E01EF4BAE8BBCE22BFA132231	1161	1120	CA78221B148F1FBC5D476B966EC80C73694A15F400D3FCC6BB53EF452FAD2600	142272
NumStability.Algorithms.LeastSquares.Higham20Theorem20_3	NumStability/Algorithms/LeastSquares/Higham20Theorem20_3.lean	e79970b25cb206ecdbacef213059f370e418a139	0F70845AE7F0A546F2C8BCDD94B5A26E9A4E6172BE1232228F32DCAB3B3D91A0	222	204	FFE74CB60052B516501B69BCD2A1D7FC9BCEFC36E75C5FE930974EF8575A2BA5	25902
NumStability.Algorithms.LeastSquares.Higham20Theorem20_4Absorption	NumStability/Algorithms/LeastSquares/Higham20Theorem20_4Absorption.lean	1c71f88273bbd650bb02a85222181cc96d334b45	6A19AC73B407D213F6D88FB2F4EBF6DF5C457C86DDD23F38CE211CFC97F7609E	929	903	CDB23E3AC7E2BA0C9B4564656A70FC9FF378B8E20AD5B33D55DC15E45CF489E3	144818
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7.lean	165d1833b887de34b5a8c4b78ea874e2decfa251	37A62B4CAEE1F1030684F4C5AB832F4D947C3DBBC706EA90E0D6917D1470E567	3000	2838	7ED569DD4454B5A71A6E06F88A453A4CC2288D27DF56498819B662A04C2072B2	337659
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7ActualAssembly	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7ActualAssembly.lean	5b09ba4651149fa22f5cf2049736f216cb902cb1	DE41FC199A844FF020571A51547346529842E0648514AB8EE7D4B548DA76AF14	2015	1922	95521E0EBDD0F091A77EBDBFBD9E6CE6319E93662D07094AC826D685D83D53CB	237326
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7ActualBackSub	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7ActualBackSub.lean	baa7986f985e6b245ee68a2bdbea29d94742e34c	26F83AEB678E234B6556A93364B7776DBEB53904281583D7EA4904B8A32AEEF6	1247	1206	2CC2EB477BCDC1DC0EC03A03CB7B7E60B346420D9D89E0436D08F3673BC0CAB9	149577
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7ActualClosure	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7ActualClosure.lean	1fdbbe80d0d87243aabac4e44bba9ab2caa9e537	E63680B4D90619372421C9C583CB77833265EEFAC7F0FCE69EA7AA55FCFE85B3	1177	1137	7A27BA7F46F088242D23082C4610AA6EB27FF7BCAAA8EB847EDFD08B87D9073B	138019
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7ActualGrowth	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7ActualGrowth.lean	99a96f67447b20844e3236bf6fffc1d02de121ec	0F2C7C4A9CDEB937453C2639EC833ECD39C6C4E93441CEF2A031F50693459AED	284	273	F278B0D1D3732D2A2F2F7BC2771C0A04BA5317529640062369EBA3EF5ADC2D0F	39513
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7ActualRhs	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7ActualRhs.lean	9d77aeecef202852fc05012bce085c9a0c917277	6CB950C7DEE9A9307B930FC3E7CDE08ECE41442FB6A9BEC3E99A55D0C0F9B9F5	497	463	7E465178EDE9D70932BF5771151AD061184FA6D0E270233D767733BCD84D6946	74356
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7ActualTrace	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7ActualTrace.lean	05e4cb2b421eb52a0b1657e5dd953c73bf3974d8	F7B8CBF3D98488839F83542DA9D327EA5E40DBBC922E0B08329C707C9A3FCCD8	1019	957	5E95964ACDD84B67481901D28D47F14C141BB33496FE3FAB1F705057F2395FBB	125646
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7Contract	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7Contract.lean	eea0bda7adbab579b6f641986df4f8ea0568fa53	6091592B538E448E8497FA7C7F0DB46F81F54B5677C6971778EAFB48606FF91F	2573	2459	9206501AADF82DC5FFE1C573A698EA510B9D4BC975A03C99C62E4A30E9702DC2	310175
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7QdR	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7QdR.lean	4e30f7c98863dba9d143782d2bf57952b9a18943	9C5B025D3A60C0C4618387511F80FF011268B5507BAA5751D785004BADDA0D2F	802	766	D9909340BD21E2BFE02075299A8B883A65BC647485D02C282FE251B9C128112D	95262
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7Runtime	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7Runtime.lean	70d2d378a5f0d51050ab86b4f422319dfb193d6c	1D4044FC5A257C0740B34A209930730388981D2020ECAFA70CA310AD0E0575B9	388	359	E0493A3B34854CF38C8CA743777E9204EF443087E9949C4AF1CBF8A985DB3E0B	51027
NumStability.Algorithms.LeastSquares.Higham20Theorem20_7SourceTrace	NumStability/Algorithms/LeastSquares/Higham20Theorem20_7SourceTrace.lean	9d1ed9327fd11acab01a84b0bed690a22716fd40	1DE87B473595F6575901518AA59EE9F56B077E756D7DE6A35548749CC208F6B3	1038	972	3A9FDB7A3934B87B198D0A93642631DF0A9004FC9ACE46B40DF3DD4DFE896C69	126442
NumStability.Algorithms.LeastSquares.Higham20Theorem20_8	NumStability/Algorithms/LeastSquares/Higham20Theorem20_8.lean	2fef1783282629690d6fff92c847cb454ce2b18e	C5230C8B715162AC77ABA3866DABEB7990F5BF87415AFB314A24EC3C62CEDDC1	2640	2585	B2FF2982D634A18484FECEA891587477B5560D642E92890BEC0DE625205D1428	290148
NumStability.Algorithms.LeastSquares.Higham20WeightedLimit	NumStability/Algorithms/LeastSquares/Higham20WeightedLimit.lean	a6c82b0441a5d326bf353b1365212731e6706641	322D683C0F92B15E07342AA22A105A31904ECBE5DF646D4C90DA37915ADD7D41	457	442	1DB91207424F50AF77FD230DFE32AB908074A837D2CE15CED9E7ED5FD2D96428	57100
NumStability.Algorithms.LeastSquares.Higham20ZeroDeltaB	NumStability/Algorithms/LeastSquares/Higham20ZeroDeltaB.lean	8029f04d34b2503be9b3ad44fee18dc47f74a416	680A1E2AC7B01913C8F0D01EC03855B720B393494C7EFDE0DC338051C877D507	1328	1274	76CA84A8D9F5ECF2581B5AF545363A44E3571D85AB810A6934EE4A324E5AF3EC	202578
NumStability.Algorithms.LeastSquares.LSE	NumStability/Algorithms/LeastSquares/LSE.lean	1fbd85f4791affd1a2a450d4e4699953576d7f65	BA189395DC89DCB70C5104770CE1CF0E278B6A381D36715465FCA012C61BF88A	106600	104165	68A6EA3985A5058CF036CB334944F5BA6C2F236A38435A9DE967A5AB7355F438	22551892
NumStability.Algorithms.LeastSquares.LSNormalEquations	NumStability/Algorithms/LeastSquares/LSNormalEquations.lean	19a0cfd64bc1dc6f132c4b8ac1e92aae0d515446	01127EB2B46BEF7F76FABCD771EC94F55201C497A7B9580FE601FBE2C7253C58	472	424	D4131012D6F0552BC16B53398A0CDF1BF953D38AFD7A3E1E851DEAD1207EA32B	33523
NumStability.Algorithms.LeastSquares.LSPerturbation	NumStability/Algorithms/LeastSquares/LSPerturbation.lean	253d424664d9f79f46de70af14530d6c5dc8e9c3	D151FA80E942A75D5405988CBBB4DCF060C6A7AEE587084702FA0295C9C26EBE	9727	9389	7B34BD9422DF39DCDC54FD84126CBA8FF6F3D58026E6B44E6604AB38744F765F	1144343
NumStability.Algorithms.LeastSquares.LSQRSolve	NumStability/Algorithms/LeastSquares/LSQRSolve.lean	d6f83212cb5066a086237b966e80455f12094b6e	09EDA42A170FE70030A310D67A111E6F357DC896FC4E6C394E986727A1862B69	74409	72469	BA161283F1384E940CDB051F757F452AA7479A4EA40A5DE08961251B5A450B89	13108403
