format	1
metadata	generated_by	docs/architecture/deliveries/W05/PRIVATE_CLOSURE_PLAN.py
metadata	base_revision	b56f609f3bf66b5d7d0b677567cce82fee0c275b
metadata	projection_id	P0006
metadata	projection_sha256	6A15BC343C895BCE66A92B09EC333300CA842BEC249DDF2DC723D0832098FFB5
metadata	owner_count	10
metadata	command_count	921
metadata	private_seed_count	3
metadata	retained_command_count	138
metadata	move_candidate_count	783
metadata	closure_scope	P0006 command edges induced by the 10 physical W05 owners
metadata	coordinate_convention	lines=1-based; columns=UTF-16-code-units-0-based; end=half-open
columns	owner	module	source_path	source_blob_sha1	source_sha256	ilean_path	ilean_sha256	command_count	retained_command_count	move_candidate_count	private_seed_count
columns	command	owner_module	command_root	span_origin	start_line	start_column	end_line	end_column	decision	reason	closure_depth	witness_owner	witness_root	witness_edge_kind	witness_source_declaration	witness_target_declaration	selected_declaration_count	private_declaration_count	selected_declarations_json
owner	NumStability.Algorithms.Sylvester.Higham16	NumStability/Algorithms/Sylvester/Higham16.lean	2b9b9fec504a6afa63efab0ebbc64bf9c4d474c0	B3E3F06D6577336D654EE48F67A418AEC78A261E8D4CBAB5E1AED5000DF55AAF	.lake/build/lib/lean/NumStability/Algorithms/Sylvester/Higham16.ilean	B915CF765FDCB6918FB2C784D248888C9A0327E2502EE3A1C5AC5C38E6B5730B	461	138	323	3
owner	NumStability.Algorithms.Sylvester.Higham16Lyapunov	NumStability/Algorithms/Sylvester/Higham16Lyapunov.lean	636dffe8425b8c22dbc642e6720388c3e16d3fc2	E83F6DC2E212BD64FDA30317ACA40D39D3DD12A4BD19D7F987EB5547E9C30205	.lake/build/lib/lean/NumStability/Algorithms/Sylvester/Higham16Lyapunov.ilean	18E1E608135B4E86734F41E02EB32D723564AD1EBAD3B412768B8F3A8782F357	83	0	83	0
owner	NumStability.Algorithms.Sylvester.Higham16Psi	NumStability/Algorithms/Sylvester/Higham16Psi.lean	7d12c804f5e1719c9f5491f3d214dcf60e73e9a3	FDC119D4CA6CED33E25A159D527C89F545176864348EC94E174DBFB95A5C6E1C	.lake/build/lib/lean/NumStability/Algorithms/Sylvester/Higham16Psi.ilean	0407ADD3A120738373A9B20925E8357C7DE3F2E45EB66E0562AAB980C9A3C77F	39	0	39	0
owner	NumStability.Algorithms.Sylvester.SylvesterBackward	NumStability/Algorithms/Sylvester/SylvesterBackward.lean	9460589e40f93064ba3ba9ed37998ae957cfc2af	576F27472C6C9B16E2F98D979B5642A19C99CA4210E1069E7AE5EBC94318C0CB	.lake/build/lib/lean/NumStability/Algorithms/Sylvester/SylvesterBackward.ilean	FC442EE5704ADE4A176E581D14385E1CF41663614B5B81B98E81C81C2F5AA065	189	0	189	0
owner	NumStability.Algorithms.Sylvester.SylvesterPerturbation	NumStability/Algorithms/Sylvester/SylvesterPerturbation.lean	c879fa66a721eb2c59b113a93a45bef95339721d	FCA6C4753354AF412588CA0CD6EB0D4130D9000DB21D3D6ACF5F1B9287E07AF3	.lake/build/lib/lean/NumStability/Algorithms/Sylvester/SylvesterPerturbation.ilean	5CF013A08A285805AFA3BDD6AF9E6F19F6B886BCBE4CCC008B829B6E1DDE6998	28	0	28	0
owner	NumStability.Algorithms.Sylvester.SylvesterSpec	NumStability/Algorithms/Sylvester/SylvesterSpec.lean	1e42abe7c6adca5981ec9706c74bfbb077e3e8c9	B30E9D61EE499BB5C5F748B63C606A587EF5374FD01BEF588643FCE886361742	.lake/build/lib/lean/NumStability/Algorithms/Sylvester/SylvesterSpec.ilean	1386F7249635C286482B5DE1F80824470FD0E08FA33FB6161049FC945C27B786	20	0	20	0
owner	NumStability.Analysis.InverseOpNorm2	NumStability/Analysis/InverseOpNorm2.lean	290dc22b424f62410773c0e688d90e89b145482f	0B38B965B0FE61772D7AF8A34A3509D1E57C2F27054D0BED11B41E7E7D7BB817	.lake/build/lib/lean/NumStability/Analysis/InverseOpNorm2.ilean	8A9B30636DC0B390F1299BFDCD4B14448C07E3C5DA401BCC2807DC49FA4F3DAF	12	0	12	0
owner	NumStability.Analysis.RealInvariantSubspace	NumStability/Analysis/RealInvariantSubspace.lean	64214f37c444430f195c16c6cf0aa2ef98948da0	D1F4955DF3CB7A87699135CA4600E1C1EE3A38FBF4972BBF8741F45485213C2D	.lake/build/lib/lean/NumStability/Analysis/RealInvariantSubspace.ilean	AF7910418AB235BA70A64DCFD2C399679B3252C68F2E83E03B7D4951B18B14D5	24	0	24	0
owner	NumStability.Analysis.RealQuasiSchur	NumStability/Analysis/RealQuasiSchur.lean	339b118eebd7b606bc0dabcfdc37d1881f8b03aa	0345EDB45F91942E0FCA9416FF8BD6CB7CD4E4C87871D6D030550B7326BC4790	.lake/build/lib/lean/NumStability/Analysis/RealQuasiSchur.ilean	231A91DBD1F8ACC12D1D201A4994FEAD1F460C433736EB4C20484305534DE006	49	0	49	0
owner	NumStability.Analysis.SchurTriangulation	NumStability/Analysis/SchurTriangulation.lean	8b84dbf5b34c7514b80136aea5d4edfbe1db84d7	A42214A3E214A0DA9B0568FFDC4E839514E93197714523B1AAE7932C24F8D2AA	.lake/build/lib/lean/NumStability/Analysis/SchurTriangulation.ilean	C526ED5D308BE3F79F8F687E1F4A56C37FFC743025352797CDD361D62B76D541	16	0	16	0
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.matMulRect_square_eq_matMul	ilean	20	0	24	5	move_candidate	closure_free							1	0	"[""NumStability.matMulRect_square_eq_matMul""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.sylvesterOpRect	ilean	26	0	30	64	move_candidate	closure_free							1	0	"[""NumStability.sylvesterOpRect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.sylvesterOpRect_square_eq_sylvesterOp	ilean	32	0	37	5	move_candidate	closure_free							1	0	"[""NumStability.sylvesterOpRect_square_eq_sylvesterOp""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_1_matMulRect_square_eq_matMul	source_alias	41	0	41	75	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_1_matMulRect_square_eq_matMul""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_1_sylvesterOpRect_square_eq_sylvesterOp	source_alias	46	0	47	39	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_1_sylvesterOpRect_square_eq_sylvesterOp""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.IsSylvesterSolutionRect	ilean	49	0	53	51	move_candidate	closure_free							1	0	"[""NumStability.IsSylvesterSolutionRect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.sylvesterResidualRect	ilean	55	0	59	53	move_candidate	closure_free							1	0	"[""NumStability.sylvesterResidualRect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.sylvesterResidualRect_eq	ilean	61	0	70	6	move_candidate	closure_free							1	0	"[""NumStability.sylvesterResidualRect_eq""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_9_sylvesterResidualRect_eq	source_alias	74	0	74	69	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_9_sylvesterResidualRect_eq""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.sylvesterVecCoeff	ilean	80	0	89	75	move_candidate	closure_free							1	0	"[""NumStability.sylvesterVecCoeff""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.vec_triple_product_rect	ilean	91	0	100	63	move_candidate	closure_free							1	0	"[""NumStability.vec_triple_product_rect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.vec_left_mul_rect	ilean	102	0	111	61	move_candidate	closure_free							1	0	"[""NumStability.vec_left_mul_rect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.vec_right_mul_rect	ilean	113	0	125	34	move_candidate	closure_free							1	0	"[""NumStability.vec_right_mul_rect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_2_vec_triple_product_rect	source_alias	129	0	129	67	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_2_vec_triple_product_rect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_2_vec_left_mul_rect	source_alias	133	0	133	55	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_2_vec_left_mul_rect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_2_vec_right_mul_rect	source_alias	137	0	137	57	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_2_vec_right_mul_rect""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.lyapunovVecCoeff	ilean	139	0	146	56	move_candidate	closure_free							1	0	"[""NumStability.lyapunovVecCoeff""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.lyapunovVecCoeff_mulVec_vec	ilean	148	0	164	19	move_candidate	closure_free							1	0	"[""NumStability.lyapunovVecCoeff_mulVec_vec""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.lyapunov_perturbation_first_order_vec	ilean	166	0	180	22	move_candidate	closure_free							1	0	"[""NumStability.lyapunov_perturbation_first_order_vec""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.vecTransposePermutation	ilean	182	0	187	44	move_candidate	closure_free							1	0	"[""NumStability.vecTransposePermutation""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.vecTransposePermutation_mulVec_vec	ilean	189	0	196	71	move_candidate	closure_free							1	0	"[""NumStability.vecTransposePermutation_mulVec_vec""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_27_lyapunovVecCoeff_mulVec_vec	source_alias	200	0	201	29	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_27_lyapunovVecCoeff_mulVec_vec""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_27_lyapunov_perturbation_first_order_vec	source_alias	206	0	207	39	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_27_lyapunov_perturbation_first_order_vec""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.H16_eq16_27_vecTransposePermutation_mulVec_vec	source_alias	211	0	212	36	move_candidate	closure_free							1	0	"[""NumStability.H16_eq16_27_vecTransposePermutation_mulVec_vec""]"
command	NumStability.Algorithms.Sylvester.Higham16	NumStability.sylvesterVecCoeff_mulVec_vec	ilean	214	0	226	66	move_candidate	closure_free							1	0	"[""NumStability.sylvesterVecCoeff_mulVec_vec""]"
